"SampleID","SampleName","MarkerID","Haplotype","Reads","NA"
"cc016-1_S24","cc016-1_S24","msp1","msp1-115",8594,FALSE
"cc016-1_S24","cc016-1_S24","msp1","msp1-162",9529,FALSE
"cc016-1_S24","cc016-1_S24","msp1","msp1-102",18960,FALSE
"cc016-1_S24","cc016-1_S24","msp1","msp1-824",61581,FALSE
"cc016-1_S24","cc016-1_S24","msp1","Noise",125896,FALSE
"cc017-1_S25","cc017-1_S25","msp1","Noise",5781,FALSE
"cc017-1_S25","cc017-1_S25","msp1","Chimera",4223,FALSE
"cc017-1_S25","cc017-1_S25","msp1","Singelton",11265,FALSE
"cc017-1_S25","cc017-1_S25","msp1","Indels",1389,FALSE
"cc017-1_S25","cc017-1_S25","msp1","msp1-102",6496,FALSE
"cc017-1_S25","cc017-1_S25","msp1","msp1-164",34418,FALSE
"cc017-1_S25","cc017-1_S25","msp1","Noise",157402,FALSE
"cc018-1_S26","cc018-1_S26","msp1","Noise",8504,FALSE
"cc018-1_S26","cc018-1_S26","msp1","Chimera",25626,FALSE
"cc018-1_S26","cc018-1_S26","msp1","Singelton",15069,FALSE
"cc018-1_S26","cc018-1_S26","msp1","Indels",351,FALSE
"cc018-1_S26","cc018-1_S26","msp1","msp1-824",25790,FALSE
"cc018-1_S26","cc018-1_S26","msp1","msp1-1416",38581,FALSE
"cc018-1_S26","cc018-1_S26","msp1","Noise",132010,FALSE
"cc020-1_S27","cc020-1_S27","msp1","Noise",2434,FALSE
"cc020-1_S27","cc020-1_S27","msp1","Chimera",1390,FALSE
"cc020-1_S27","cc020-1_S27","msp1","Singelton",10086,FALSE
"cc020-1_S27","cc020-1_S27","msp1","Indels",472,FALSE
"cc020-1_S27","cc020-1_S27","msp1","Noise",241595,FALSE
"cc021-1_S28","cc021-1_S28","msp1","Noise",1834,FALSE
"cc021-1_S28","cc021-1_S28","msp1","Chimera",6584,FALSE
"cc021-1_S28","cc021-1_S28","msp1","Singelton",8514,FALSE
"cc021-1_S28","cc021-1_S28","msp1","Indels",2,FALSE
"cc021-1_S28","cc021-1_S28","msp1","msp1-244",10316,FALSE
"cc021-1_S28","cc021-1_S28","msp1","Noise",54737,FALSE
"cc021-1_S28","cc021-1_S28","msp1","msp1-42",148183,FALSE
"cc022-1_S29","cc022-1_S29","msp1","Noise",2764,FALSE
"cc022-1_S29","cc022-1_S29","msp1","Chimera",9083,FALSE
"cc022-1_S29","cc022-1_S29","msp1","Singelton",9518,FALSE
"cc022-1_S29","cc022-1_S29","msp1","Indels",84,FALSE
"cc022-1_S29","cc022-1_S29","msp1","msp1-42",3530,FALSE
"cc022-1_S29","cc022-1_S29","msp1","msp1-2",9619,FALSE
"cc022-1_S29","cc022-1_S29","msp1","msp1-1416",11713,FALSE
"cc022-1_S29","cc022-1_S29","msp1","msp1-1417",13783,FALSE
"cc022-1_S29","cc022-1_S29","msp1","msp1-1",29214,FALSE
"cc022-1_S29","cc022-1_S29","msp1","Noise",65492,FALSE
"cco15-1_S23","cco15-1_S23","msp1","Noise",3513,FALSE
"cco15-1_S23","cco15-1_S23","msp1","Chimera",2031,FALSE
"cco15-1_S23","cco15-1_S23","msp1","Singelton",9822,FALSE
"cco15-1_S23","cco15-1_S23","msp1","Indels",1471,FALSE
"cco15-1_S23","cco15-1_S23","msp1","msp1-164",5191,FALSE
"cco15-1_S23","cco15-1_S23","msp1","msp1-2",6428,FALSE
"cco15-1_S23","cco15-1_S23","msp1","msp1-162",9619,FALSE
"cco15-1_S23","cco15-1_S23","msp1","msp1-115",12115,FALSE
"cco15-1_S23","cco15-1_S23","msp1","msp1-102",16592,FALSE
"cco15-1_S23","cco15-1_S23","msp1","Noise",43776,FALSE
"cco15-1_S23","cco15-1_S23","msp1","msp1-708",97764,FALSE
"kg073-1_S20","kg073-1_S20","msp1","Noise",8053,FALSE
"kg073-1_S20","kg073-1_S20","msp1","Chimera",30995,FALSE
"kg073-1_S20","kg073-1_S20","msp1","Singelton",22166,FALSE
"kg073-1_S20","kg073-1_S20","msp1","Indels",3,FALSE
"kg073-1_S20","kg073-1_S20","msp1","msp1-227",4261,FALSE
"kg073-1_S20","kg073-1_S20","msp1","msp1-6679",12928,FALSE
"kg073-1_S20","kg073-1_S20","msp1","msp1-42",15167,FALSE
"kg073-1_S20","kg073-1_S20","msp1","msp1-164",15672,FALSE
"kg073-1_S20","kg073-1_S20","msp1","msp1-5414",16228,FALSE
"kg073-1_S20","kg073-1_S20","msp1","msp1-1",36354,FALSE
"kg073-1_S20","kg073-1_S20","msp1","Noise",65871,FALSE
"Mariam-1_S5","Mariam-1_S5","msp1","Noise",1574,FALSE
"Mariam-1_S5","Mariam-1_S5","msp1","Chimera",951,FALSE
"Mariam-1_S5","Mariam-1_S5","msp1","Singelton",7043,FALSE
"Mariam-1_S5","Mariam-1_S5","msp1","Indels",58,FALSE
"Mariam-1_S5","Mariam-1_S5","msp1","Noise",20069,FALSE
"Mariam-1_S5","Mariam-1_S5","msp1","msp1-227",40842,FALSE
"Mariam-1_S5","Mariam-1_S5","msp1","msp1-42",101150,FALSE
"MGH001-1_S28","MGH001-1_S28","msp1","Noise",19,FALSE
"MGH001-1_S28","MGH001-1_S28","msp1","Chimera",1250,FALSE
"MGH001-1_S28","MGH001-1_S28","msp1","Singelton",2417,FALSE
"MGH001-1_S28","MGH001-1_S28","msp1","Indels",1,FALSE
"MGH001-1_S28","MGH001-1_S28","msp1","msp1-2",1696,FALSE
"MGH001-1_S28","MGH001-1_S28","msp1","Noise",13617,FALSE
"MGH001-1_S28","MGH001-1_S28","msp1","msp1-1",28992,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","Noise",4781,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","Chimera",28101,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","Singelton",20142,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","Indels",8,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","msp1-2",3450,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","msp1-164",8420,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","msp1-6679",9748,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","msp1-5414",10720,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","msp1-42",13535,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","msp1-1",24169,FALSE
"PZ049-1_S21","PZ049-1_S21","msp1","Noise",67298,FALSE
"Rafiatu-1_S9","Rafiatu-1_S9","msp1","Noise",1441,FALSE
"Rafiatu-1_S9","Rafiatu-1_S9","msp1","Chimera",1449,FALSE
"Rafiatu-1_S9","Rafiatu-1_S9","msp1","Singelton",7256,FALSE
"Rafiatu-1_S9","Rafiatu-1_S9","msp1","Indels",755,FALSE
"Rafiatu-1_S9","Rafiatu-1_S9","msp1","Noise",23064,FALSE
"Rafiatu-1_S9","Rafiatu-1_S9","msp1","msp1-227",43075,FALSE
"Rafiatu-1_S9","Rafiatu-1_S9","msp1","msp1-42",116932,FALSE
"Shaatu-1_S11","Shaatu-1_S11","msp1","Noise",1067,FALSE
"Shaatu-1_S11","Shaatu-1_S11","msp1","Chimera",4133,FALSE
"Shaatu-1_S11","Shaatu-1_S11","msp1","Singelton",10129,FALSE
"Shaatu-1_S11","Shaatu-1_S11","msp1","Indels",4,FALSE
"Shaatu-1_S11","Shaatu-1_S11","msp1","msp1-244",14069,FALSE
"Shaatu-1_S11","Shaatu-1_S11","msp1","msp1-42",42769,FALSE
"Shaatu-1_S11","Shaatu-1_S11","msp1","Noise",145158,FALSE
"sk052-1_S1","sk052-1_S1","msp1","Noise",650,FALSE
"sk052-1_S1","sk052-1_S1","msp1","Chimera",334,FALSE
"sk052-1_S1","sk052-1_S1","msp1","Singelton",2249,FALSE
"sk052-1_S1","sk052-1_S1","msp1","msp1-935",676,FALSE
"sk052-1_S1","sk052-1_S1","msp1","msp1-384",907,FALSE
"sk052-1_S1","sk052-1_S1","msp1","msp1-830",1057,FALSE
"sk052-1_S1","sk052-1_S1","msp1","msp1-1562",1236,FALSE
"sk052-1_S1","sk052-1_S1","msp1","msp1-1",2848,FALSE
"sk052-1_S1","sk052-1_S1","msp1","msp1-2",3488,FALSE
"sk052-1_S1","sk052-1_S1","msp1","Noise",13048,FALSE
"sk053-1_S3","sk053-1_S3","msp1","Noise",2631,FALSE
"sk053-1_S3","sk053-1_S3","msp1","Chimera",1179,FALSE
"sk053-1_S3","sk053-1_S3","msp1","Singelton",3088,FALSE
"sk053-1_S3","sk053-1_S3","msp1","Indels",4,FALSE
"sk053-1_S3","sk053-1_S3","msp1","msp1-162",881,FALSE
"sk053-1_S3","sk053-1_S3","msp1","msp1-102",2075,FALSE
"sk053-1_S3","sk053-1_S3","msp1","msp1-1",3603,FALSE
"sk053-1_S3","sk053-1_S3","msp1","msp1-2",3660,FALSE
"sk053-1_S3","sk053-1_S3","msp1","msp1-824",6639,FALSE
"sk053-1_S3","sk053-1_S3","msp1","Noise",13135,FALSE
"sk057-1_S5","sk057-1_S5","msp1","Noise",530,FALSE
"sk057-1_S5","sk057-1_S5","msp1","Chimera",412,FALSE
"sk057-1_S5","sk057-1_S5","msp1","Singelton",1951,FALSE
"sk057-1_S5","sk057-1_S5","msp1","Indels",2,FALSE
"sk057-1_S5","sk057-1_S5","msp1","msp1-115",537,FALSE
"sk057-1_S5","sk057-1_S5","msp1","msp1-2",2893,FALSE
"sk057-1_S5","sk057-1_S5","msp1","msp1-708",3391,FALSE
"sk057-1_S5","sk057-1_S5","msp1","msp1-1",4780,FALSE
"sk057-1_S5","sk057-1_S5","msp1","Noise",6450,FALSE
"sk085-1_S7","sk085-1_S7","msp1","Noise",168,FALSE
"sk085-1_S7","sk085-1_S7","msp1","Chimera",292,FALSE
"sk085-1_S7","sk085-1_S7","msp1","Singelton",2005,FALSE
"sk085-1_S7","sk085-1_S7","msp1","Indels",1,FALSE
"sk085-1_S7","sk085-1_S7","msp1","msp1-1734",506,FALSE
"sk085-1_S7","sk085-1_S7","msp1","msp1-935",588,FALSE
"sk085-1_S7","sk085-1_S7","msp1","msp1-384",843,FALSE
"sk085-1_S7","sk085-1_S7","msp1","msp1-830",943,FALSE
"sk085-1_S7","sk085-1_S7","msp1","msp1-1",3089,FALSE
"sk085-1_S7","sk085-1_S7","msp1","msp1-2",3325,FALSE
"sk085-1_S7","sk085-1_S7","msp1","Noise",12146,FALSE
"sk088-1_S9","sk088-1_S9","msp1","Noise",23,FALSE
"sk088-1_S9","sk088-1_S9","msp1","Chimera",219,FALSE
"sk088-1_S9","sk088-1_S9","msp1","Singelton",825,FALSE
"sk088-1_S9","sk088-1_S9","msp1","Noise",24865,FALSE
"sk090-1_S11","sk090-1_S11","msp1","Noise",48,FALSE
"sk090-1_S11","sk090-1_S11","msp1","Chimera",40,FALSE
"sk090-1_S11","sk090-1_S11","msp1","Singelton",1004,FALSE
"sk090-1_S11","sk090-1_S11","msp1","Indels",35,FALSE
"sk090-1_S11","sk090-1_S11","msp1","Noise",5209,FALSE
"sk090-1_S11","sk090-1_S11","msp1","msp1-1",21247,FALSE
"sk094-1_S13","sk094-1_S13","msp1","Noise",431,FALSE
"sk094-1_S13","sk094-1_S13","msp1","Chimera",322,FALSE
"sk094-1_S13","sk094-1_S13","msp1","Singelton",1762,FALSE
"sk094-1_S13","sk094-1_S13","msp1","msp1-2",2304,FALSE
"sk094-1_S13","sk094-1_S13","msp1","Noise",8194,FALSE
"sk094-1_S13","sk094-1_S13","msp1","msp1-1",9379,FALSE
"sk096-1_S15","sk096-1_S15","msp1","Noise",12,FALSE
"sk096-1_S15","sk096-1_S15","msp1","Chimera",5,FALSE
"sk096-1_S15","sk096-1_S15","msp1","Singelton",490,FALSE
"sk096-1_S15","sk096-1_S15","msp1","Noise",2646,FALSE
"sk096-1_S15","sk096-1_S15","msp1","msp1-733",5889,FALSE
"sk096-1_S15","sk096-1_S15","msp1","msp1-1",13330,FALSE
"sk097-1_S17","sk097-1_S17","msp1","Noise",863,FALSE
"sk097-1_S17","sk097-1_S17","msp1","Chimera",1476,FALSE
"sk097-1_S17","sk097-1_S17","msp1","Singelton",3011,FALSE
"sk097-1_S17","sk097-1_S17","msp1","msp1-435",429,FALSE
"sk097-1_S17","sk097-1_S17","msp1","msp1-824",532,FALSE
"sk097-1_S17","sk097-1_S17","msp1","msp1-1416",1036,FALSE
"sk097-1_S17","sk097-1_S17","msp1","msp1-162",5499,FALSE
"sk097-1_S17","sk097-1_S17","msp1","Noise",11775,FALSE
"sk101-1_S19","sk101-1_S19","msp1","Noise",71,FALSE
"sk101-1_S19","sk101-1_S19","msp1","Chimera",114,FALSE
"sk101-1_S19","sk101-1_S19","msp1","Singelton",953,FALSE
"sk101-1_S19","sk101-1_S19","msp1","Indels",1,FALSE
"sk101-1_S19","sk101-1_S19","msp1","msp1-2",1878,FALSE
"sk101-1_S19","sk101-1_S19","msp1","Noise",9388,FALSE
"sk101-1_S19","sk101-1_S19","msp1","msp1-1",22898,FALSE
"sk107-1_S21","sk107-1_S21","msp1","Noise",26,FALSE
"sk107-1_S21","sk107-1_S21","msp1","Singelton",499,FALSE
"sk107-1_S21","sk107-1_S21","msp1","Noise",3301,FALSE
"sk107-1_S21","sk107-1_S21","msp1","msp1-1",25609,FALSE
"sk108-1_S23","sk108-1_S23","msp1","Noise",382,FALSE
"sk108-1_S23","sk108-1_S23","msp1","Chimera",114,FALSE
"sk108-1_S23","sk108-1_S23","msp1","Singelton",957,FALSE
"sk108-1_S23","sk108-1_S23","msp1","msp1-733",630,FALSE
"sk108-1_S23","sk108-1_S23","msp1","Noise",4139,FALSE
"sk108-1_S23","sk108-1_S23","msp1","msp1-1",21975,FALSE
"sk119-1_S25","sk119-1_S25","msp1","Noise",1527,FALSE
"sk119-1_S25","sk119-1_S25","msp1","Chimera",714,FALSE
"sk119-1_S25","sk119-1_S25","msp1","Singelton",2219,FALSE
"sk119-1_S25","sk119-1_S25","msp1","Indels",22,FALSE
"sk119-1_S25","sk119-1_S25","msp1","msp1-2",968,FALSE
"sk119-1_S25","sk119-1_S25","msp1","Noise",6893,FALSE
"sk119-1_S25","sk119-1_S25","msp1","msp1-1",20709,FALSE
"sk125-1_S27","sk125-1_S27","msp1","Noise",364,FALSE
"sk125-1_S27","sk125-1_S27","msp1","Chimera",1956,FALSE
"sk125-1_S27","sk125-1_S27","msp1","Singelton",2321,FALSE
"sk125-1_S27","sk125-1_S27","msp1","Indels",3,FALSE
"sk125-1_S27","sk125-1_S27","msp1","msp1-2",1716,FALSE
"sk125-1_S27","sk125-1_S27","msp1","Noise",5121,FALSE
"sk125-1_S27","sk125-1_S27","msp1","msp1-830",6799,FALSE
"sk125-1_S27","sk125-1_S27","msp1","msp1-1",14757,FALSE
"sk142-1_S29","sk142-1_S29","msp1","Noise",552,FALSE
"sk142-1_S29","sk142-1_S29","msp1","Chimera",166,FALSE
"sk142-1_S29","sk142-1_S29","msp1","Singelton",1130,FALSE
"sk142-1_S29","sk142-1_S29","msp1","Indels",1,FALSE
"sk142-1_S29","sk142-1_S29","msp1","msp1-164",525,FALSE
"sk142-1_S29","sk142-1_S29","msp1","msp1-2",2751,FALSE
"sk142-1_S29","sk142-1_S29","msp1","msp1-1",8863,FALSE
"sk142-1_S29","sk142-1_S29","msp1","Noise",12949,FALSE
"sk150-1_S31","sk150-1_S31","msp1","Noise",141,FALSE
"sk150-1_S31","sk150-1_S31","msp1","Chimera",355,FALSE
"sk150-1_S31","sk150-1_S31","msp1","Singelton",1129,FALSE
"sk150-1_S31","sk150-1_S31","msp1","Indels",3,FALSE
"sk150-1_S31","sk150-1_S31","msp1","msp1-2",798,FALSE
"sk150-1_S31","sk150-1_S31","msp1","msp1-42",1210,FALSE
"sk150-1_S31","sk150-1_S31","msp1","Noise",5801,FALSE
"sk150-1_S31","sk150-1_S31","msp1","msp1-1",14592,FALSE
"sk154-1_S33","sk154-1_S33","msp1","Noise",889,FALSE
"sk154-1_S33","sk154-1_S33","msp1","Chimera",454,FALSE
"sk154-1_S33","sk154-1_S33","msp1","Singelton",1442,FALSE
"sk154-1_S33","sk154-1_S33","msp1","Indels",1,FALSE
"sk154-1_S33","sk154-1_S33","msp1","Noise",3741,FALSE
"sk154-1_S33","sk154-1_S33","msp1","msp1-2",4103,FALSE
"sk154-1_S33","sk154-1_S33","msp1","msp1-1",8386,FALSE
"sk154-1_S33","sk154-1_S33","msp1","msp1-53",10133,FALSE
"sk159-1_S35","sk159-1_S35","msp1","Noise",262,FALSE
"sk159-1_S35","sk159-1_S35","msp1","Chimera",983,FALSE
"sk159-1_S35","sk159-1_S35","msp1","Singelton",1262,FALSE
"sk159-1_S35","sk159-1_S35","msp1","msp1-164",830,FALSE
"sk159-1_S35","sk159-1_S35","msp1","msp1-2",1041,FALSE
"sk159-1_S35","sk159-1_S35","msp1","msp1-227",2125,FALSE
"sk159-1_S35","sk159-1_S35","msp1","Noise",5658,FALSE
"sk159-1_S35","sk159-1_S35","msp1","msp1-1",22449,FALSE
"sk162-1_S37","sk162-1_S37","msp1","Noise",352,FALSE
"sk162-1_S37","sk162-1_S37","msp1","Chimera",1947,FALSE
"sk162-1_S37","sk162-1_S37","msp1","Singelton",2214,FALSE
"sk162-1_S37","sk162-1_S37","msp1","msp1-2",2503,FALSE
"sk162-1_S37","sk162-1_S37","msp1","msp1-1",4948,FALSE
"sk162-1_S37","sk162-1_S37","msp1","Noise",14134,FALSE
"sk163-1_S39","sk163-1_S39","msp1","Noise",17,FALSE
"sk163-1_S39","sk163-1_S39","msp1","Chimera",77,FALSE
"sk163-1_S39","sk163-1_S39","msp1","Singelton",1159,FALSE
"sk163-1_S39","sk163-1_S39","msp1","msp1-2",1824,FALSE
"sk163-1_S39","sk163-1_S39","msp1","Noise",3085,FALSE
"sk163-1_S39","sk163-1_S39","msp1","msp1-11",4506,FALSE
"sk163-1_S39","sk163-1_S39","msp1","msp1-1",13623,FALSE
"sk166-1_S21","sk166-1_S21","msp1","Noise",1681,FALSE
"sk166-1_S21","sk166-1_S21","msp1","Chimera",2984,FALSE
"sk166-1_S21","sk166-1_S21","msp1","Singelton",4499,FALSE
"sk166-1_S21","sk166-1_S21","msp1","Indels",1,FALSE
"sk166-1_S21","sk166-1_S21","msp1","msp1-162",1493,FALSE
"sk166-1_S21","sk166-1_S21","msp1","msp1-11",2373,FALSE
"sk166-1_S21","sk166-1_S21","msp1","msp1-2",2640,FALSE
"sk166-1_S21","sk166-1_S21","msp1","Noise",16994,FALSE
"sk166-1_S21","sk166-1_S21","msp1","msp1-1",34022,FALSE
"sk177-1_S22","sk177-1_S22","msp1","Noise",1244,FALSE
"sk177-1_S22","sk177-1_S22","msp1","Chimera",690,FALSE
"sk177-1_S22","sk177-1_S22","msp1","Singelton",4323,FALSE
"sk177-1_S22","sk177-1_S22","msp1","Indels",1,FALSE
"sk177-1_S22","sk177-1_S22","msp1","msp1-2",1647,FALSE
"sk177-1_S22","sk177-1_S22","msp1","msp1-435",2941,FALSE
"sk177-1_S22","sk177-1_S22","msp1","msp1-162",11089,FALSE
"sk177-1_S22","sk177-1_S22","msp1","Noise",17528,FALSE
"sk177-1_S22","sk177-1_S22","msp1","msp1-1",46744,FALSE
"sk179-1_S23","sk179-1_S23","msp1","Noise",110,FALSE
"sk179-1_S23","sk179-1_S23","msp1","Chimera",85,FALSE
"sk179-1_S23","sk179-1_S23","msp1","Singelton",3274,FALSE
"sk179-1_S23","sk179-1_S23","msp1","Noise",9346,FALSE
"sk179-1_S23","sk179-1_S23","msp1","msp1-1",77712,FALSE
"sk181-1_S24","sk181-1_S24","msp1","Noise",118,FALSE
"sk181-1_S24","sk181-1_S24","msp1","Chimera",188,FALSE
"sk181-1_S24","sk181-1_S24","msp1","Singelton",3476,FALSE
"sk181-1_S24","sk181-1_S24","msp1","Indels",1,FALSE
"sk181-1_S24","sk181-1_S24","msp1","Noise",11625,FALSE
"sk181-1_S24","sk181-1_S24","msp1","msp1-733",25931,FALSE
"sk181-1_S24","sk181-1_S24","msp1","msp1-1",58214,FALSE
"sk189-1_S25","sk189-1_S25","msp1","Noise",375,FALSE
"sk189-1_S25","sk189-1_S25","msp1","Chimera",2104,FALSE
"sk189-1_S25","sk189-1_S25","msp1","Singelton",3904,FALSE
"sk189-1_S25","sk189-1_S25","msp1","Indels",2,FALSE
"sk189-1_S25","sk189-1_S25","msp1","msp1-733",1748,FALSE
"sk189-1_S25","sk189-1_S25","msp1","msp1-115",1832,FALSE
"sk189-1_S25","sk189-1_S25","msp1","msp1-378",10560,FALSE
"sk189-1_S25","sk189-1_S25","msp1","msp1-2",11593,FALSE
"sk189-1_S25","sk189-1_S25","msp1","Noise",12931,FALSE
"sk189-1_S25","sk189-1_S25","msp1","msp1-1",17840,FALSE
"sk191-1_S26","sk191-1_S26","msp1","Noise",1293,FALSE
"sk191-1_S26","sk191-1_S26","msp1","Chimera",7646,FALSE
"sk191-1_S26","sk191-1_S26","msp1","Singelton",5044,FALSE
"sk191-1_S26","sk191-1_S26","msp1","Indels",2,FALSE
"sk191-1_S26","sk191-1_S26","msp1","msp1-378",1739,FALSE
"sk191-1_S26","sk191-1_S26","msp1","msp1-733",2056,FALSE
"sk191-1_S26","sk191-1_S26","msp1","msp1-2",10442,FALSE
"sk191-1_S26","sk191-1_S26","msp1","msp1-1",28401,FALSE
"sk191-1_S26","sk191-1_S26","msp1","Noise",29579,FALSE
"sk196-1_S27","sk196-1_S27","msp1","Noise",1994,FALSE
"sk196-1_S27","sk196-1_S27","msp1","Chimera",8397,FALSE
"sk196-1_S27","sk196-1_S27","msp1","Singelton",4822,FALSE
"sk196-1_S27","sk196-1_S27","msp1","Indels",1,FALSE
"sk196-1_S27","sk196-1_S27","msp1","msp1-11",1638,FALSE
"sk196-1_S27","sk196-1_S27","msp1","msp1-378",1719,FALSE
"sk196-1_S27","sk196-1_S27","msp1","msp1-824",1739,FALSE
"sk196-1_S27","sk196-1_S27","msp1","msp1-1148",2371,FALSE
"sk196-1_S27","sk196-1_S27","msp1","msp1-2",3520,FALSE
"sk196-1_S27","sk196-1_S27","msp1","msp1-1",20990,FALSE
"sk196-1_S27","sk196-1_S27","msp1","Noise",21974,FALSE
"Yakubu-1_S13","Yakubu-1_S13","msp1","Noise",2466,FALSE
"Yakubu-1_S13","Yakubu-1_S13","msp1","Chimera",884,FALSE
"Yakubu-1_S13","Yakubu-1_S13","msp1","Singelton",7262,FALSE
"Yakubu-1_S13","Yakubu-1_S13","msp1","msp1-164",5795,FALSE
"Yakubu-1_S13","Yakubu-1_S13","msp1","Noise",20489,FALSE
"Yakubu-1_S13","Yakubu-1_S13","msp1","msp1-1148",48642,FALSE
"Yakubu-1_S13","Yakubu-1_S13","msp1","msp1-268",77463,FALSE
